"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2019-01-02T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","99999,9,9,N","000900,1,9,9","+0200,5","+0200,5","99999,9","09,L,9999,9",,,,,,,"10180,5,99999,9","45,5",,,,"MET099METAR SBGR 020900Z 07002KT 0900 R09L/0600N R27R/0650N R09R/1200D R27L /1400D FG BKN001 20/20 Q1018=","D01      0ADE735"
"83075099999","2019-01-02T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0010,1","99999,9,9,N","007000,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00061,1,99,9,99,9","10190,1,99999,9",,,,,"MET057METAR SBGR 021000Z 06002KT 7000 2000E SCT002 22/22 Q1019=",
"83075099999","2019-01-02T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","040,1,N,0010,1","99999,9,9,N","008000,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00122,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10200,1,99999,9",,,,,"MET051METAR SBGR 021100Z 04002KT 8000 FEW004 24/22 Q1020=",
"83075099999","2019-01-02T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","360,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0220,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 021200Z 36003KT CAVOK 27/22 Q1020=",
"83075099999","2019-01-02T12:35:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","310,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0280,1","+0220,1","99999,9",,"04,1,+00914,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10190,1,99999,9",,,,,"MET051SPECI SBGR 021235Z 31008KT 9999 SCT030 28/22 Q1019=",
"83075099999","2019-01-02T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0041,1","01006,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,"07,1,+01006,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01006,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 021300Z 29008KT 9999 BKN033 28/21 Q1019=",
"83075099999","2019-01-02T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0051,1","01219,1,C,N","009999,1,9,9","+0290,1","+0210,1","99999,9",,"07,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 021400Z 29010KT 9999 BKN040 29/21 Q1019=",
"83075099999","2019-01-02T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0046,1","01067,1,C,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"07,1,+01067,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 021500Z 30009KT 9999 BKN035 30/21 Q1018=",
"83075099999","2019-01-02T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0051,1","01219,1,C,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"07,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 021600Z 29010KT 9999 BKN040 30/21 Q1017=",
"83075099999","2019-01-02T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","270,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0310,1","+0210,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET045METAR SBGR 021700Z 27007KT CAVOK 31/21 Q1017=",
