CODE,COUNTRY,ICAO,LAT,LON,ELEV(M),BEGIN,END
99402299999,US,,+37.990,-122.975,+0002.0,20080101,20200208
99402399999,US,,+35.177,-120.760,+0002.0,20080101,20200808
99402499999,US,,+48.125,-123.440,+0005.0,20080101,20200808
99402599999,US,,+48.112,-122.758,+0005.0,20080101,20200808
99402699999,US,,+44.625,-124.043,+0002.0,20080101,20200808
99402799999,US,,+32.713,-117.173,+0002.0,20080101,20200808
99402899999,US,,+34.008,-118.500,+0002.0,20080101,20200808
99402999999,US,,+46.708,-123.965,+0005.0,20080101,20200808
99403099999,US,,+35.150,-075.300,+0000.0,19850501,20030729
99403199999,US,,+42.740,-124.497,+0008.0,20080101,20200808
99403299999,US,,+43.345,-124.322,+0002.0,20080101,20200808
99403399999,US,,+37.772,-122.298,+0002.0,20080101,20200808
99403499999,US,,+38.057,-122.038,+0002.0,20080101,20200808
99403599999,US,,+33.720,-118.272,+0002.0,20080101,20200808
99403699999,US,,+37.928,-122.400,+0005.6,20080101,20200808
99403799999,US,,+26.950,-094.683,+0010.0,20050419,20100521
99404099999,US,,+33.490,-077.590,+0000.0,19850509,20080912
99404199999,US,,+37.507,-122.200,+0006.0,20080101,20200808
99404299999,VQ,,+18.330,-064.920,+0005.0,20080101,20200808
99404399999,RQ,,+18.470,-066.120,+0005.0,20080101,20200808
99404499999,US,,+38.920,-123.700,+0002.0,20080101,20200808
99404599999,US,,+29.730,-084.980,+0002.0,20080313,20200808
99404699999,US,,+41.280,-070.100,+0000.0,20080101,20200808
99404799999,US,,+30.400,-087.220,+0003.0,20080101,20200808
99404899999,US,,+47.267,-122.413,+0005.0,20080101,20200808
99405099999,US,,+26.610,-080.030,+0000.0,19850501,20200808
99406099999,US,,+43.970,-068.130,+0009.1,19850121,20200808
99406199999,US,,+45.651,-084.472,+0177.7,20100407,20141231
99406299999,US,,+44.655,-087.902,+0176.0,20100523,20100621
99406399999,US,,+45.356,-083.492,+0184.4,20100325,20141231
99406499999,US,,+44.713,-083.273,+0184.4,20100325,20141231
99406599999,US,,+44.256,-083.443,+0171.6,20100325,20200808
99406699999,US,,+46.762,-084.966,+0185.9,20100325,20200808
99407099999,US,,+47.680,-124.490,+0021.3,19850501,20200808
99408099999,US,,+57.270,-133.630,+0006.7,19850501,20200808
99408199999,US,,+58.920,-151.950,+0033.2,20040713,20200808
99408299999,US,,+28.430,-082.660,+0000.0,20040713,20200505
99408399999,US,,+25.080,-081.090,+0000.0,20040713,20141231
99408499999,US,,+59.740,-149.470,+0024.0,20040713,20200808
99408599999,US,,+28.280,-082.730,+0000.0,20040713,20081231
99408699999,US,,+30.060,-084.290,+0000.0,20040713,20200808
99409099999,US,,+48.220,-088.370,+0195.4,19850528,20200808
99410099999,US,,+40.460,-073.830,+0000.0,19850330,20080728
99411099999,US,,+27.830,-097.050,+0000.0,19850501,20200808
99412099999,US,,+38.960,-123.740,+0017.4,19850501,20081231
99413099999,US,,+47.870,-089.310,+0183.5,19850402,20200808
99414099999,US,,+41.400,-071.030,+0000.0,19850712,20200808
99415099999,US,,+30.400,-081.400,+0030.0,19850501,19910709
99416099999,US,,+34.620,-076.520,+0004.6,19850120,20200808
99417099999,US,,+26.317,-080.083,+0002.0,19850116,20020601
99418099999,US,,+48.320,-122.840,+0015.2,19850411,20200808
99419099999,US,,+47.080,-090.730,+0191.7,19850501,20200808
99420099999,US,,+47.180,-087.220,+0182.9,19850501,20200808
99421099999,US,,+34.580,-120.650,+0032.3,19430618,20200808
99422099999,US,,+27.070,-082.450,+0000.0,19850622,20200808
99423099999,US,,+32.680,-079.890,+0003.0,19850501,20200808
99424099999,US,,+43.340,-124.380,+0018.0,19850501,20081231
99425099999,US,,+42.490,-079.350,+0182.9,19850501,20200808
99426099999,US,,+29.670,-094.050,+0000.9,19850501,20200311
99427099999,US,,+42.970,-070.620,+0013.1,19850501,20200808
99428099999,US,,+44.610,-124.070,+0009.1,19850501,20200808
99429099999,US,,+29.270,-089.960,+0001.8,19850501,20041231
99430099999,US,,+48.390,-124.740,+0030.8,19850501,20141231
99431099999,US,,+24.900,-080.600,+0000.0,19850123,20020118
99432099999,US,,+43.890,-076.450,+0105.0,19850501,20020930
99433099999,US,,+43.750,-087.690,+0175.9,19850501,20200808
99434099999,US,,+41.630,-082.840,+0176.8,19850501,20200725
99435099999,US,,+47.660,-122.440,+0003.0,19850501,20200808
99436099999,US,,+29.670,-085.360,+0001.8,19850501,20040907
99437099999,US,,+43.780,-068.860,+0016.2,19850302,20191002
99438099999,US,,+31.950,-080.680,+0030.0,19850517,20020525
99439099999,US,,+26.700,-079.000,+0001.5,19851203,20200808
99440099999,US,,+38.900,-076.440,+0000.0,19851205,20200808
99441099999,US,,+29.860,-081.260,+0000.0,19870122,20200808
99442099999,US,,+30.250,-088.070,+0000.0,19870219,20200808
99443099999,US,,+25.010,-080.380,+0000.0,19880929,20190406
99444099999,US,,+29.400,-088.600,+0010.0,19880929,20010813
99445099999,US,,+24.630,-081.110,+0000.0,19880929,20200808
99446099999,US,,+41.000,-073.100,+0000.0,19891108,20081231
99447099999,US,,+27.800,-093.100,+0010.0,19900112,19920720
99448099999,RM,,+11.367,+162.367,+0002.0,19900322,19950604
99449099999,US,,+08.930,+165.750,+0010.0,19900322,19950530
99450099999,US,,+06.100,+172.100,+0010.0,19901214,19970830
99451099999,US,,+29.667,-094.050,+0005.0,19900913,20020219
99453099999,US,,+04.600,+168.700,+0010.0,19900914,20000229
99454099999,FM,,+05.360,+162.960,+0010.0,19901018,19920131
99455099999,US,,+44.330,-075.930,+0076.2,19950103,20081231
99456099999,US,,+25.590,-080.100,+0000.0,19940901,20200808
99457099999,US,,+24.460,-081.880,+0000.0,19941007,20200808
99458099999,US,,+44.470,-075.800,+0077.4,19941007,20081231
99459099999,US,,+44.300,-075.980,+0075.6,19941007,20081231
99461099999,US,,+36.180,-075.750,+0000.0,20020219,20080731
99462099999,US,,+24.840,-080.860,+0000.0,20020219,20200808
99463099999,US,,+24.640,-082.860,+0000.0,20020219,20040813
99464099999,US,,+29.140,-083.030,+0001.8,20020222,20200808
99465099999,US,,+29.820,-083.590,+0001.8,20020219,20200808
99466099999,US,,+61.060,-146.700,+0007.0,20020219,20200808
99467099999,US,,+61.080,-146.660,+0000.0,20020219,20200808
99468099999,US,,+60.840,-146.880,+0000.0,20020219,20200808
99469099999,US,,+60.550,-152.140,+0015.9,20020219,20190407
99470099999,US,,+59.380,-153.350,+0009.1,20020703,20200808
99471099999,US,,+27.300,-097.420,+0000.0,20040608,20200808
99472099999,US,,+59.330,-151.990,+0017.9,20040608,20200808
99473099999,US,,+29.290,-094.790,+0000.0,20040608,20041214
99474099999,US,,+28.770,-082.710,+0000.0,20040608,20081231
99475099999,US,,+41.310,-072.080,+0020.0,20040608,20200619
99476099999,US,,+30.310,-090.280,+0000.0,20040608,20081228
99477099999,US,,+42.470,-082.760,+0178.5,20040608,20081231
99478099999,US,,+29.250,-090.660,+0000.0,20040608,20130521
99479099999,US,,+28.450,-096.400,+0009.0,20040608,20200808
99480099999,US,,+26.800,-097.470,+0000.0,20040608,20200808
99481099999,US,,+27.760,-096.980,+0000.0,20040729,20041231
99482099999,US,,+29.410,-084.860,+0000.0,20040608,20200808
99483099999,US,,+31.380,-080.570,+0050.0,20040608,20081221
99484099999,US,,+29.190,-090.670,+0000.0,20040608,20080819
99485099999,US,,+29.170,-090.580,+0000.0,20080606,20080830
99486099999,US,,+31.633,-079.917,+0034.0,20040608,20080415
99487099999,US,,+27.600,-082.760,+0000.0,20040803,20131231
99488099999,US,,+27.540,-082.740,+0000.0,20040803,20130430
99489099999,US,,+41.183,-073.183,+0016.0,20040803,20081231
99490099999,US,,+41.070,-073.130,+0016.0,20040803,20081231
99491099999,US,,+41.150,-073.170,+0016.0,20040803,20081231
99492099999,US,,+41.100,-073.150,+0016.0,20040803,20081231
99493099999,US,,+41.050,-073.120,+0016.0,20040803,20081231
99494099999,US,,+40.970,-073.080,+0000.0,20040803,20081231
99495099999,US,,+41.120,-073.160,+0016.0,20040803,20081231
99495199999,US,,+27.862,-080.445,+0010.0,20130401,20200808
99496099999,US,,+40.950,-073.070,+0000.0,20040803,20081230
99497099999,US,,+41.020,-073.110,+0000.0,20040803,20081231
99497199999,US,,+42.350,-071.050,+0000.0,20080101,20200808
99497299999,US,,+44.600,-087.430,+0185.0,20080101,20141231
99497399999,US,,+45.280,-086.980,+0188.0,20080207,20200804
99497499999,US,,+45.200,-087.120,+0181.0,20080101,20141231
99497599999,US,,+34.200,-076.670,+0010.0,20080101,20200808
99497699999,US,,+44.650,-087.900,+0201.0,20080101,20081231
99497799999,US,,+29.270,-089.950,+0010.0,20080111,20200808
99497999999,US,,+44.020,-083.530,+0204.0,20080101,20200808
99498099999,US,,+47.340,-124.750,+0000.0,20040907,20180425
99499099999,UK,,+53.100,+002.800,+0030.0,20020409,20180425
99500099999,US,,+29.180,-088.210,+0000.0,20020409,20180425
99500399999,,,+37.730,+126.240,+0003.0,20180101,20180425
99500599999,,,-01.614,+066.794,+0003.0,20180101,20180425
99500799999,,,+17.862,+089.665,+0003.0,20180101,20180425
99500899999,,,+14.172,-060.946,+0003.0,20180101,20180415
99501099999,UK,,+53.800,-003.600,+0000.0,19880612,20081231
99501499999,,,+46.700,-056.183,+0003.0,20180101,20180425
99501999999,,,+36.700,-122.300,+0003.0,20180101,20180425
99502099999,UK,,+50.600,-002.933,+0000.0,19880915,20041209
99503099999,UK,,+59.500,+001.500,+0000.0,19880812,20041219
99504099999,UK,,+57.600,+001.800,+0000.0,19890311,20081228
99505099999,UK,,+58.400,-000.100,+0000.0,19890814,19960310
99506099999,US,,+57.700,+001.400,+0000.0,19890510,20180425
99507099999,US,,+58.050,-003.050,+0000.0,19890504,20180425
99508099999,UK,,+57.800,+001.800,+0000.0,19940409,20020513
99509099999,UK,,+56.800,+001.700,+0000.0,19910830,19980408
99510099999,UK,,+58.000,+001.100,+0000.0,19890213,19960420
99511099999,US,,+53.800,-003.500,+0000.0,19890317,20081231
99512099999,UK,,+58.100,+000.400,+0000.0,19890814,20081231
99513099999,US,,+56.400,+002.200,+0000.0,19890318,20080712
99514099999,UK,,+53.600,+002.800,+0000.0,19890814,20180306
99515099999,UK,,+53.500,+002.200,+0000.0,19890814,20041230
99516099999,US,,+60.220,-146.830,+0000.0,19900821,20180425
99517099999,US,,+59.350,+001.300,+0000.0,19900712,20180425
99518099999,US,,+60.380,+001.050,+0000.0,19890814,20180425
99519099999,UK,,+57.700,+000.900,+0000.0,19890814,20081231
99520099999,US,,+57.100,+001.000,+0000.0,19890814,20180425
99521099999,US,,+53.050,+002.117,+0000.0,19890814,20180425
99522099999,UK,,+56.400,+002.100,+0000.0,19890815,20180425
99523099999,US,,+56.300,+002.010,+0000.0,19890814,20180425
99524099999,UK,,+53.000,+001.700,+0000.0,19890804,20080213
99525099999,UK,,+60.133,+001.700,+0000.0,19890814,20081231
99526099999,US,,+58.300,-001.700,+0000.0,19891121,20180425
99527099999,UK,,+61.200,+001.600,+0030.0,19890814,20180425
99528099999,UK,,+61.117,+000.900,+0000.0,19890814,20081231
99529099999,UK,,+59.500,+001.500,+0030.0,19890814,20180425
99530099999,US,,+58.300,+001.000,+0000.0,19890808,20180425
99531099999,UK,,+61.200,+001.100,+0000.0,19890324,20041217
99532099999,UK,,+58.400,+000.300,+0000.0,19880904,20080913
99533099999,US,,+57.920,+000.000,+0000.0,19890112,20081231
99534099999,CA,,+46.440,-053.390,+0003.0,19880915,20081231
99535099999,CA,,+46.500,-048.400,+0000.0,19910813,20010912
99536099999,UK,,+57.400,-000.500,+0000.0,19901017,20080219
99537099999,PO,,+41.700,-031.900,+0000.0,19890816,19940928
99538099999,UK,,+47.500,-008.500,+0000.0,19890305,20180425
99539099999,CA,,+44.500,-063.400,+0003.0,19890814,20081231
99540099999,US,,+59.500,+001.400,+0000.0,19900921,20180425
99541099999,CA,,+42.400,-080.500,+0003.0,19920315,20020127
99542099999,UK,,+53.500,+002.000,+0000.0,19890416,20081118
99543099999,UK,,+58.300,+000.400,+0000.0,19900405,20081231
99544099999,UK,,+61.000,+001.700,+0030.0,19880925,20180425
99545099999,US,,+28.519,-080.166,+0000.0,19890814,20180425
99546099999,US,,+28.900,-078.550,+0000.0,19890814,20180425
99547099999,US,,+28.800,-086.060,+0000.0,19890211,20180425
99548099999,CA,,+42.260,-062.000,+0003.0,19890814,20180425
99549099999,CA,,+44.260,-053.620,+0003.0,19891101,20081231
99550099999,CA,,+44.260,-057.080,+0003.0,19890814,20180425
99551099999,US,,+43.000,-079.300,+0000.0,19890626,20081231
99552099999,FR,,+29.200,-013.400,+0000.0,19890418,20081231
99553099999,FR,,+48.033,-017.500,+0000.0,19890404,20041230
99554099999,US,,+55.120,-006.600,+0000.0,19890125,20041229
99555099999,FR,,+28.100,-015.100,+0000.0,19890609,20080112
99556099999,FR,,+57.700,-015.000,+0000.0,19890407,20041230
99557099999,US,,+42.400,-015.200,+0000.0,19890326,19980203
99558099999,FR,,+30.300,-028.200,+0000.0,19910921,20041112
99559099999,FR,,+30.400,-011.200,+0000.0,19890115,20080809
99560099999,US,,+29.000,-014.117,+0000.0,19891104,19970604
99561099999,FR,,+28.300,-015.200,+0000.0,19940827,20080312
99562099999,FR,,+28.300,-014.600,+0000.0,19890103,20040830
99563099999,UK,,+58.200,+000.033,+0000.0,19891003,20041231
99564099999,FR,,+27.600,-016.100,+0000.0,19900728,20031130
99565099999,FR,,+27.300,-018.100,+0000.0,19890304,20040704
99566099999,FR,,+28.200,-015.100,+0000.0,19911229,20081210
99567099999,FR,,+30.200,-013.000,+0000.0,19881221,20041017
99568099999,FR,,+28.200,-015.000,+0000.0,19910104,20020714
99569099999,FR,,+29.300,-014.200,+0000.0,19901115,19950401
99570099999,UK,,+45.200,-005.000,+0000.0,19881211,20180425
99571099999,CA,,+45.100,-055.800,+0000.0,19940406,19940406
99572099999,UK,,+53.500,-019.400,+0000.0,19890814,20040703
99573099999,UK,,+58.700,+001.300,+0000.0,19890903,20041215
99574099999,US,,+57.000,+002.000,+0000.0,19890709,20180425
99575099999,UK,,+53.400,+002.300,+0000.0,19890814,20081121
99576099999,UK,,+57.200,+000.500,+0030.0,19890901,20081231
99577099999,UK,,+53.833,+002.917,+0000.0,19890713,20080322
99578099999,UK,,+61.100,+001.100,+0000.0,19890721,20081231
99579099999,,,+24.300,-039.200,+0000.0,19920216,20081231
99580099999,,,+24.200,-051.400,+0000.0,19910512,20081231
99581099999,,,+22.400,-055.400,+0000.0,19890728,20081231
99582099999,SC,,+17.500,-062.500,+0000.0,19930824,20081231
99583099999,,,+31.200,-037.100,+0000.0,19951220,20081231
99584099999,US,,+29.400,-025.920,+0000.0,19901107,20081229
99585099999,UK,,+53.000,+002.100,+0030.0,19910730,20081231
99586099999,,,+25.400,-037.600,+0000.0,19940801,20081231
99587099999,FR,,+48.500,-005.600,+0003.0,19900117,20081231
99588099999,CF,,-04.500,+011.500,+0003.0,19890907,20031208
99589099999,US,,+53.500,-005.400,+0000.0,19910716,20081219
99590099999,CA,,+44.000,-050.000,+0000.0,19890723,19960813
99591099999,US,,+28.510,-084.510,+0000.0,19890808,20081231
99592099999,UK,,+49.900,-002.900,+0000.0,19911214,20180425
99593099999,US,,+50.417,+000.233,+0000.0,19900103,20180425
99594099999,UK,,+53.400,+001.700,+0030.0,19901117,20180425
99595099999,UK,,+58.400,-005.600,+0000.0,19900331,20081231
99596099999,CA,,+43.790,-076.870,+0003.0,19911018,20081123
99597099999,CA,,+48.530,-086.950,+0003.0,19960723,20081031
99598099999,CA,,+45.540,-081.010,+0180.0,19940404,20081217
99599099999,CA,,+42.783,-081.367,+0003.0,19900115,20081121
99600099999,,,+20.200,-067.400,+0000.0,19901003,20040906
99601099999,,,+15.100,-079.900,+0000.0,19920829,19930927
99602099999,PO,,+39.500,-027.700,+0000.0,19900124,19970530
99603099999,UK,,+60.600,+001.000,+0000.0,19900115,20081018
99604099999,US,,+56.300,+002.100,+0000.0,19920416,20081231
99605099999,UK,,+51.000,-013.300,+0000.0,20011129,20180425
99606099999,UK,,+58.700,+001.400,+0000.0,19900305,20081231
99607099999,UK,,+61.000,+001.700,+0030.0,19930908,20180425
99608099999,FR,,+43.400,+007.800,+0003.0,19920701,20180425
99609099999,UK,,+58.100,+001.100,+0000.0,19920416,20081231
99610099999,UY,,-34.600,-054.600,+0000.0,19891215,19901109
99611099999,UK,,+53.500,-019.500,+0000.0,19920416,20081021
99612099999,UK,,+54.540,-012.360,+0000.0,19921207,20041231
99613099999,PO,,+42.300,-011.200,+0000.0,19901126,20040510
99614099999,PO,,+42.000,-011.300,+0000.0,19900203,19950516
99615099999,PO,,+41.600,-011.500,+0000.0,19900114,20011119
99616099999,PO,,+42.200,-011.200,+0000.0,19941230,20030530
99617099999,FR,,+42.100,+004.700,+0003.0,19900207,20180425
99618099999,US,,+27.910,-095.360,+0000.0,19910515,20180425
99619099999,US,,+26.950,-096.700,+0000.0,19920416,20180425
99620099999,UK,,+54.600,+001.400,+0000.0,19960226,20030423
99621099999,CA,,+53.910,-138.850,+0003.0,19900917,20180425
99622099999,US,,+58.250,-138.000,+0000.0,19920416,20180425
99623099999,FO,,+61.600,-013.400,+0000.0,19960802,20041117
99624099999,UK,,+60.700,+001.000,+0000.0,20020205,20020205
99625099999,CA,,+42.500,-064.020,+0003.0,19911102,20041231
99626099999,CA,,+43.000,-058.000,+0003.0,19900922,20081231
99628099999,US,,+38.700,-073.600,+0003.0,20011215,20041229
99629099999,FR,,+15.900,-057.900,+0003.0,19910101,20081231
99630099999,US,,+36.610,-074.840,+0000.0,19911211,20180425
99631099999,US,,+46.300,-124.200,+0000.0,19930906,20030913
99632099999,US,,+58.117,+000.117,+0000.0,19901019,20180425
99633099999,US,,+40.700,-072.000,+0000.0,19910405,20180425
99634099999,US,,+41.260,-069.290,+0000.0,19911003,20180425
99635099999,US,,+30.000,-080.600,+0000.0,20020626,20081231
99636099999,US,,+37.500,-074.400,+0003.0,19930825,20040928
99637099999,US,,+33.840,-118.450,+0003.0,19910503,20021202
99638099999,UK,,+57.883,+000.033,+0000.0,19930218,20081231
99639099999,US,,+53.600,+001.050,+0000.0,19991229,20180425
99640099999,US,,+34.240,-119.850,+0000.0,19931227,20180425
99641099999,CA,,+54.380,-132.450,+0003.0,19920416,20180425
99642099999,US,,+40.250,-073.170,+0000.0,19920416,20180425
99643099999,CA,,+49.540,-065.770,+0003.0,19920416,20081106
99644099999,UK,,+58.000,+001.100,+0030.0,19910606,20180425
99645099999,UK,,+58.900,-007.500,+0000.0,19930620,20081222
99646099999,CA,,+53.620,-131.100,+0003.0,19930727,20180425
99647099999,US,,+34.270,-120.450,+0000.0,19910722,20180425
99648099999,UK,,+51.100,+001.800,+0000.0,20011129,20180425
99649099999,CA,,+54.160,-134.280,+0003.0,19960226,20180425
99650099999,CA,,+48.840,-126.000,+0003.0,19960311,20180425
99651099999,CA,,+52.520,-132.680,+0003.0,19980624,20180128
99652099999,CA,,+53.830,-128.830,+0003.0,20011129,20180425
99653099999,CA,,+52.420,-129.810,+0003.0,19940113,20180425
99654099999,CA,,+51.370,-128.750,+0003.0,19930526,20180425
99655099999,CA,,+43.400,-079.450,+0078.0,19920825,20081126
99656099999,MU,,+23.700,+058.500,+0000.0,19940804,19980304
99657099999,UK,,+50.400,+000.000,+0000.0,20011129,20180425
99658099999,UK,,+61.100,+001.083,+0000.0,19911114,20080220
99659099999,US,,+35.400,-075.100,+0003.0,19940131,20021109
99660099999,AS,,-40.800,+144.300,+0000.0,19930221,19970403
99661099999,US,,+52.700,-154.980,+0000.0,19951220,20180425
99662099999,CA,,+50.870,-129.920,+0003.0,20011129,20180425
99663099999,UK,,+57.200,+001.200,+0000.0,19911002,20081231
99664099999,US,,+51.400,-007.920,+0000.0,19920926,20180425
99665099999,MU,,+22.600,+059.500,+0000.0,19931208,19931208
99666099999,NL,,+52.200,+004.200,+0000.0,19920116,20011117
99667099999,NL,,+53.200,+003.200,+0000.0,19960908,19960908
99668099999,NL,,+51.900,+003.600,+0000.0,19960930,19960930
99669099999,NL,,+53.800,+004.300,+0000.0,20030809,20041118
99670099999,NL,,+53.500,+004.200,+0000.0,19920729,20040426
99671099999,NL,,+53.800,+005.800,+0000.0,19990526,20020524
99672099999,CA,,+45.900,-050.000,+0000.0,19940828,20011201
99673099999,CA,,+43.800,-060.700,+0000.0,19920521,20020330
99674099999,US,,+32.430,-119.530,+0000.0,20011129,20180425
99675099999,US,,+53.120,-011.200,+0000.0,19960314,20041231
99676099999,US,,+44.620,-124.530,+0000.0,19930207,20180425
99677099999,UK,,+59.100,-011.400,+0000.0,20011129,20180425
99678099999,US,,+59.050,-152.230,+0003.0,19930912,19951115
99679099999,US,,+56.400,+002.000,+0000.0,20011129,20180425
99680099999,NL,,+53.500,+003.150,+0000.0,19940907,20080220
99681099999,US,,+34.480,-120.690,+0003.0,19930830,19990217
99682099999,US,,+52.900,+004.000,+0000.0,20011207,20080229
99683099999,US,,+53.470,+005.420,+0000.0,20020219,20081231
99684099999,UK,,+60.700,-004.500,+0000.0,20020219,20180425
99685099999,UK,,+52.300,-004.500,+0000.0,19940420,20081231
99686099999,UK,,+51.600,-005.100,+0000.0,20011129,20081231
99687099999,CA,,+49.340,-123.730,+0003.0,19951105,20180425
99688099999,UK,,+54.000,+000.700,+0000.0,19940219,20080621
99689099999,UK,,+54.100,-003.600,+0000.0,19930414,20040907
99690099999,UK,,+60.100,-004.000,+0000.0,19950425,20030702
99691099999,NL,,+52.700,+003.700,+0000.0,19940119,20040828
99692099999,UK,,+61.100,+001.000,+0030.0,19970509,20180425
99693099999,CA,,+49.910,-124.990,+0003.0,19940214,20180425
99694099999,US,,+54.200,+002.400,+0000.0,20011129,20081231
99695099999,US,,+53.200,+003.600,+0000.0,19960331,20041231
99696099999,CA,,+49.740,-127.930,+0003.0,19930626,20180425
99697099999,US,,+29.250,-094.410,+0000.0,20011129,20180425
99698099999,CA,,+51.830,-131.220,+0003.0,19940617,20180425
99699099999,US,,+31.920,-080.850,+0003.0,19940908,20020517
