"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2016-01-02T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0021,1","00274,1,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"07,1,+00274,1,99,9","08,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10170,1,99999,9","61,1",,,,"MET062METAR SBGR 021300Z 01004KT 9999 -RA BKN009 OVC080 25/22 Q1017=",
"83075099999","2016-01-02T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0031,1","00610,1,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"07,1,+00610,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET058METAR SBGR 021400Z 30006KT 9999 BKN020 BKN100 25/22 Q1017=",
"83075099999","2016-01-02T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0041,1","00640,1,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9",,"07,1,+00640,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00640,1,99,9,99,9","10160,1,99999,9",,,,,"MET058METAR SBGR 021500Z 29008KT 9999 BKN021 BKN100 26/22 Q1016=",
"83075099999","2016-01-02T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0041,1","00914,1,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,"07,1,+00914,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","10150,1,99999,9",,,,,"MET058METAR SBGR 021600Z 29008KT 9999 BKN030 BKN100 27/22 Q1015=",
"83075099999","2016-01-02T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0021,1","00792,1,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,"07,1,+00792,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9","10140,1,99999,9",,,,,"MET058METAR SBGR 021700Z 29004KT 9999 BKN026 SCT100 27/22 Q1014=",
"83075099999","2016-01-02T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","220,1,N,0067,1","00914,1,9,N","006000,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00914,1,99,9","04,1,+01219,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","10140,1,99999,9","95,1",,,"0124,1","MET075METAR SBGR 021800Z 22013G24KT 6000 TSRA BKN030 SCT040CB BKN080 23/22 Q1014=",
"83075099999","2016-01-02T18:30:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","190,1,N,0026,1","00274,1,9,N","009999,1,9,9","+0240,1","+0230,1","99999,9",,"07,1,+00274,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10140,1,99999,9",,,,,"MET065SPECI SBGR 021830Z 19005KT 9999 BKN009 BKN050 24/23 Q1014 RETSRA=",
"83075099999","2016-01-02T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","190,1,N,0031,1","00305,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"07,1,+00305,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10140,1,99999,9",,,,,"MET065METAR SBGR 021900Z 19006KT 9999 BKN010 BKN020 24/22 Q1014 RETSRA=",
"83075099999","2016-01-02T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0021,1","00396,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"07,1,+00396,1,99,9","07,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10140,1,99999,9",,,,,"MET058METAR SBGR 022000Z 17004KT 9999 BKN013 BKN035 24/22 Q1014=",
"83075099999","2016-01-02T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0026,1","00457,1,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00457,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,,"MET058METAR SBGR 022100Z 17005KT 9999 BKN015 BKN020 23/22 Q1014=",
