"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2018-04-11T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0021,1","00366,1,C,N","009999,1,9,9","+0200,1","+0190,1","99999,9",,"07,1,+00366,1,99,9","07,1,+00457,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00366,1,99,9,99,9",,"10220,1,99999,9",,,,,"MET058METAR SBGR 110100Z 11004KT 9999 BKN012 BKN015 20/19 Q1022=",
"83075099999","2018-04-11T01:40:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","110,1,N,0031,1","00914,1,C,N","009999,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00396,1,99,9","04,1,+00914,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9",,"10220,1,99999,9",,,,,"MET058SPECI SBGR 110140Z 11006KT 9999 SCT013 SCT030 20/18 Q1022=",
"83075099999","2018-04-11T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,"10220,1,99999,9",,,,,"MET051METAR SBGR 110200Z 11004KT 9999 SCT015 20/18 Q1022=",
"83075099999","2018-04-11T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0021,1","00396,1,C,N","009999,1,9,9","+0190,1","+0180,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9",,"10220,1,99999,9",,,,,"MET051METAR SBGR 110300Z 12004KT 9999 BKN013 19/18 Q1022=",
"83075099999","2018-04-11T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 110400Z 09002KT 9999 SCT013 19/18 Q1021=",
"83075099999","2018-04-11T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0180,1","+0180,1","99999,9",,"04,1,+01097,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01097,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 110500Z 13002KT 9999 SCT036 18/18 Q1021=",
"83075099999","2018-04-11T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0010,1","00396,1,C,N","006000,1,9,9","+0180,1","+0180,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 110600Z 11002KT 6000 BKN013 18/18 Q1021=",
"83075099999","2018-04-11T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","00396,1,C,N","009999,1,9,9","+0190,1","+0180,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 110700Z 07005KT 9999 BKN013 19/18 Q1020=",
"83075099999","2018-04-11T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0021,1","00335,1,C,N","009999,1,9,9","+0180,1","+0170,1","99999,9",,"07,1,+00335,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 110800Z 06004KT 9999 BKN011 18/17 Q1020=",
"83075099999","2018-04-11T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0031,1","00244,1,C,N","007000,1,9,9","+0180,1","+0180,1","99999,9",,"07,1,+00244,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00244,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 110900Z 07006KT 7000 BKN008 18/18 Q1020=",
"83075099999","2018-04-11T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0041,1","00244,1,C,N","007000,1,9,9","+0180,1","+0180,1","99999,9",,"07,1,+00244,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00244,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 111000Z 06008KT 7000 BKN008 18/18 Q1021=",
"83075099999","2018-04-11T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0220,1","+0190,1","99999,9",,"02,1,+00610,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,"10190,1,99999,9",,,,,"MET051METAR SBGR 112100Z 16006KT 9999 FEW020 22/19 Q1019=",
"83075099999","2018-04-11T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0026,1","00457,1,C,N","009999,1,9,9","+0220,1","+0190,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 112200Z 16005KT 9999 BKN015 22/19 Q1020=",
"83075099999","2018-04-11T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0021,1","00457,1,C,N","009999,1,9,9","+0210,1","+0190,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 112300Z 14004KT 9999 BKN015 21/19 Q1021=",
"83075099999","2018-04-12T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0200,1","+0190,1","99999,9",,"04,1,+00335,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 120000Z 13002KT 9999 SCT011 20/19 Q1021=",
"83075099999","2018-04-12T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 120100Z 11003KT 9999 SCT015 20/18 Q1021=",
"83075099999","2018-04-12T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0190,1","+0180,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 120200Z 08002KT CAVOK 19/18 Q1021=",
"83075099999","2018-04-12T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","22000,1,9,N","008000,1,9,9","+0180,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,"MET048METAR SBGR 120300Z 07005KT 8000 NSC 18/18 Q1021=",
"83075099999","2018-04-12T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0180,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,"MET048METAR SBGR 120400Z 07005KT 6000 NSC 18/18 Q1021=",
"83075099999","2018-04-12T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","22000,1,9,N","007000,1,9,9","+0180,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET048METAR SBGR 120500Z 07005KT 7000 NSC 18/18 Q1020=",
"83075099999","2018-04-12T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0031,1","22000,1,9,N","008000,1,9,9","+0180,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET048METAR SBGR 120600Z 08006KT 8000 NSC 18/18 Q1020=",
"83075099999","2018-04-12T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0170,1","+0170,1","99999,9",,"02,1,+00122,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 120700Z 07007KT 6000 FEW004 17/17 Q1020=",
"83075099999","2018-04-12T07:25:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","080,1,N,0036,1","00213,1,9,N","005000,1,9,9","+0180,1","+0180,1","99999,9",,"02,1,+00061,1,99,9","07,1,+00213,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9",,"10200,1,99999,9","10,1",,,,"MET061SPECI SBGR 120725Z 08007KT 5000 BR FEW002 BKN007 18/18 Q1020=",
"83075099999","2018-04-12T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0046,1","00183,1,C,N","005000,1,9,9","+0180,1","+0180,1","99999,9",,"07,1,+00183,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9",,"10200,1,99999,9","10,1",,,,"MET054METAR SBGR 120800Z 07009KT 5000 BR BKN006 18/18 Q1020=",
"83075099999","2018-04-12T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0046,1","00152,1,C,N","004000,1,9,9","+0180,1","+0180,1","99999,9",,"08,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,"10210,1,99999,9","10,1",,,,"MET054METAR SBGR 120900Z 06009KT 4000 BR OVC005 18/18 Q1021=",
"83075099999","2018-04-12T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0036,1","00152,1,C,N","004000,1,9,9","+0180,1","+0170,1","99999,9",,"08,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,"10210,1,99999,9","10,1",,,,"MET054METAR SBGR 121000Z 06007KT 4000 BR OVC005 18/17 Q1021=",
"83075099999","2018-04-12T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","00183,1,C,N","005000,1,9,9","+0190,1","+0180,1","99999,9",,"07,1,+00183,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9",,"10220,1,99999,9","10,1",,,,"MET054METAR SBGR 121100Z 06006KT 5000 BR BKN006 19/18 Q1022=",
"83075099999","2018-04-12T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","22000,1,9,N","007000,1,9,9","+0200,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,"MET048METAR SBGR 121200Z 06006KT 7000 NSC 20/18 Q1022=",
"83075099999","2018-04-12T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0230,1","+0180,1","99999,9",,,,,,,,,"10230,1,99999,9",,,,,"MET045METAR SBGR 121300Z 06005KT CAVOK 23/18 Q1023=",
"83075099999","2018-04-12T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0250,1","+0180,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 121400Z 07002KT CAVOK 25/18 Q1022=",
"83075099999","2018-04-12T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0280,1","+0160,1","99999,9",,"02,1,+01372,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01372,1,99,9,99,9",,"10210,1,99999,9",,,,,"MET051METAR SBGR 121500Z 13002KT 9999 FEW045 28/16 Q1021=",
"83075099999","2018-04-12T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0280,1","+0160,1","99999,9",,"02,1,+01372,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01372,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 121600Z 11002KT 9999 FEW045 28/16 Q1020=",
"83075099999","2018-04-12T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0270,1","+0190,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,"10200,1,99999,9",,,,,"MET051METAR SBGR 121700Z 06012KT 9999 FEW040 27/19 Q1020=",
"83075099999","2018-04-12T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0270,1","+0180,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,"10190,1,99999,9",,,,,"MET051METAR SBGR 121800Z 05010KT 9999 FEW040 27/18 Q1019=",
"83075099999","2018-04-12T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0270,1","+0180,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,"10190,1,99999,9",,,,,"MET051METAR SBGR 121900Z 06008KT 9999 FEW040 27/18 Q1019=",
"83075099999","2018-04-12T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0260,1","+0160,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 122000Z 05008KT CAVOK 26/16 Q1020=",
"83075099999","2018-04-12T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0170,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 122100Z 06006KT CAVOK 24/17 Q1020=",
"83075099999","2018-04-12T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0230,1","+0180,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 122200Z 08003KT CAVOK 23/18 Q1020=",
"83075099999","2018-04-12T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0180,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 122300Z 00000KT CAVOK 20/18 Q1020=",
"83075099999","2018-04-13T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0180,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130000Z 00000KT CAVOK 21/18 Q1021=",
"83075099999","2018-04-13T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0220,1","+0180,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 130100Z 08002KT CAVOK 22/18 Q1022=",
"83075099999","2018-04-13T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0180,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 130200Z 07003KT CAVOK 21/18 Q1022=",
"83075099999","2018-04-13T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0180,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 130300Z 07003KT CAVOK 21/18 Q1022=",
"83075099999","2018-04-13T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0180,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130400Z 00000KT CAVOK 18/18 Q1021=",
"83075099999","2018-04-13T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130500Z 00000KT CAVOK 17/17 Q1021=",
"83075099999","2018-04-13T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130600Z 00000KT CAVOK 17/17 Q1021=",
"83075099999","2018-04-13T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130700Z 00000KT CAVOK 17/17 Q1021=",
"83075099999","2018-04-13T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130800Z 00000KT CAVOK 17/17 Q1021=",
"83075099999","2018-04-13T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 130900Z 08002KT CAVOK 17/17 Q1021=",
"83075099999","2018-04-13T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0170,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 131000Z 00000KT CAVOK 17/17 Q1022=",
"83075099999","2018-04-13T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0170,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 131100Z 07002KT CAVOK 21/17 Q1022=",
"83075099999","2018-04-13T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0230,1","+0180,1","99999,9",,,,,,,,,"10230,1,99999,9",,,,,"MET045METAR SBGR 131200Z 08005KT CAVOK 23/18 Q1023=",
"83075099999","2018-04-13T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0260,1","+0180,1","99999,9",,,,,,,,,"10230,1,99999,9",,,,,"MET045METAR SBGR 131300Z 07005KT CAVOK 26/18 Q1023=",
"83075099999","2018-04-13T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0180,1","99999,9",,,,,,,,,"10220,1,99999,9",,,,,"MET045METAR SBGR 131400Z 05004KT CAVOK 27/18 Q1022=",
"83075099999","2018-04-13T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","040,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0160,1","99999,9",,,,,,,,,"10210,1,99999,9",,,,,"MET045METAR SBGR 131500Z 04004KT CAVOK 28/16 Q1021=",
"83075099999","2018-04-13T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","030,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0290,1","+0170,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 131600Z 03004KT CAVOK 29/17 Q1020=",
"83075099999","2018-04-13T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0290,1","+0160,1","99999,9",,,,,,,,,"10200,1,99999,9",,,,,"MET045METAR SBGR 131700Z 01004KT CAVOK 29/16 Q1020=",
"83075099999","2018-04-13T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0290,1","+0170,1","99999,9",,,,,,,,,"10190,1,99999,9",,,,,"MET045METAR SBGR 131800Z 06005KT CAVOK 29/17 Q1019=",
"83075099999","2018-04-13T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0300,1","+0170,1","99999,9",,,,,,,,,"10190,1,99999,9",,,,,"MET045METAR SBGR 131900Z 15003KT CAVOK 30/17 Q1019=",
"83075099999","2018-04-13T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0180,1","99999,9",,,,,,,,,"10190,1,99999,9",,,,,"MET045METAR SBGR 132000Z 09002KT CAVOK 28/18 Q1019=",
"83075099999","2018-04-13T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0036,1","22000,1,9,N","007000,1,9,9","+0250,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET048METAR SBGR 132100Z 16007KT 7000 NSC 25/19 Q1020=",
"83075099999","2018-04-13T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0036,1","22000,1,9,N","009000,1,9,9","+0230,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,"MET048METAR SBGR 132200Z 17007KT 9000 NSC 23/19 Q1021=",
"83075099999","2018-04-13T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0021,1","01524,1,9,N","007000,1,9,9","+0230,1","+0190,1","99999,9",,"02,1,+00610,1,99,9","07,1,+01524,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,"10220,1,99999,9",,,,,"MET058METAR SBGR 132300Z 17004KT 7000 FEW020 BKN050 23/19 Q1022=",
"83075099999","2018-04-14T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0026,1","01829,1,9,N","007000,1,9,9","+0220,1","+0190,1","99999,9",,"02,1,+00518,1,99,9","07,1,+01829,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00518,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET058METAR SBGR 140000Z 17005KT 7000 FEW017 BKN060 22/19 Q1023=",
"83075099999","2018-04-14T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","180,1,N,0026,1","00518,1,C,N","008000,1,9,9","+0210,1","+0180,1","99999,9",,"07,1,+00518,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET051METAR SBGR 140100Z 18005KT 8000 BKN017 21/18 Q1023=",
"83075099999","2018-04-14T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00518,1,C,N","008000,1,9,9","+0210,1","+0180,1","99999,9",,"07,1,+00518,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET051METAR SBGR 140200Z 14002KT 8000 BKN017 21/18 Q1023=",
"83075099999","2018-04-14T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0015,1","00518,1,C,N","007000,1,9,9","+0200,1","+0180,1","99999,9",,"07,1,+00518,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET051METAR SBGR 140300Z 16003KT 7000 BKN017 20/18 Q1023=",
"83075099999","2018-04-14T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0200,1","+0190,1","99999,9",,"02,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET051METAR SBGR 140400Z 13002KT 9999 FEW015 20/19 Q1023=",
"83075099999","2018-04-14T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0010,1","00427,1,C,N","009999,1,9,9","+0200,1","+0180,1","99999,9",,"07,1,+00427,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00427,1,99,9,99,9",,"10230,1,99999,9",,,,,"MET051METAR SBGR 140500Z 15002KT 9999 BKN014 20/18 Q1023=",
