"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2013-08-09T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0150,1","+0130,1","99999,9",,,,,,,"10190,1,99999,0",,,,,"MET045METAR SBGR 091000Z 09006KT CAVOK 15/13 Q1019=",
"83075099999","2013-08-09T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0130,1","99999,9",,,,,,,"10190,1,99999,0",,,,,"MET045METAR SBGR 091100Z 10006KT CAVOK 17/13 Q1019=",
"83075099999","2013-08-09T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0140,1","99999,9",,,,,,,"10200,1,99999,0",,,,,"MET045METAR SBGR 091200Z 08004KT CAVOK 20/14 Q1020=",
"83075099999","2013-08-09T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0140,1","99999,9",,,,,,,"10200,1,99999,0",,,,,"MET045METAR SBGR 091300Z 09005KT CAVOK 21/14 Q1020=",
"83075099999","2013-08-09T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0250,1","+0140,1","99999,9",,,,,,,"10200,1,99999,0",,,,,"MET045METAR SBGR 091400Z 08004KT CAVOK 25/14 Q1020=",
"83075099999","2013-08-09T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","020,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0130,1","99999,9",,,,,,,"10190,1,99999,0",,,,,"MET045METAR SBGR 091500Z 02008KT CAVOK 27/13 Q1019=",
"83075099999","2013-08-09T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","340,1,N,0046,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 091600Z 34009KT CAVOK 27/12 Q1018=",
"83075099999","2013-08-09T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0110,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 091700Z 36008KT CAVOK 28/11 Q1017=",
"83075099999","2013-08-09T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0110,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 091800Z 34005KT CAVOK 28/11 Q1017=",
"83075099999","2013-08-09T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0046,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0110,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 091900Z 35009KT CAVOK 27/11 Q1017=",
"83075099999","2013-08-09T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0260,1","+0120,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 092000Z 01007KT CAVOK 26/12 Q1017=",
"83075099999","2013-08-09T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 092100Z 35005KT CAVOK 24/11 Q1017=",
"83075099999","2013-08-09T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","030,1,N,0005,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 092200Z 03001KT CAVOK 20/13 Q1018=",
